t,n_grads,f,f_avg,trans_bits,train_accuracy,test_accuracy,comm_rounds,var_error
109.0,402600.0,2.7834751466001726,304.15962779105695,404608.0,0.6825136612021858,0.6612377850162866,218.0,3.0961868452854913
110.0,406260.0,2.7719905053127434,305.6782833777466,408320.0,0.6825136612021858,0.6612377850162866,220.0,3.093739822563782
111.0,409920.0,2.7606856452439725,307.1939298664153,412032.0,0.6819672131147541,0.6612377850162866,222.0,3.0912939744757235
112.0,413580.0,2.7495558287711495,308.70657577832213,415744.0,0.6822404371584699,0.6601520086862106,224.0,3.08884932774882
113.0,417240.0,2.738596482442596,310.2162292537045,419456.0,0.6822404371584699,0.6601520086862106,226.0,3.0864059080884596
114.0,420900.0,2.727803190081369,311.7228980848476,423168.0,0.6822404371584699,0.6612377850162866,228.0,3.0839637402068614
115.0,424560.0,2.717171686222062,313.2265897462266,426880.0,0.6822404371584699,0.6612377850162866,230.0,3.081522847852144
116.0,428220.0,2.7066978498629726,314.7273114219831,430592.0,0.6825136612021858,0.6612377850162866,232.0,3.079083253837374
117.0,431880.0,2.696377698516914,316.2250700309748,434304.0,0.6833333333333333,0.6612377850162866,234.0,3.0766449800694855
118.0,435540.0,2.68620738254487,317.7198722496145,438016.0,0.6836065573770492,0.6612377850162866,236.0,3.074208047577974
119.0,439200.0,2.6761831797576052,319.21172453269554,441728.0,0.683879781420765,0.6612377850162866,238.0,3.071772476543285
120.0,442860.0,2.6663014902711573,320.70063313238217,445440.0,0.6841530054644809,0.6612377850162866,240.0,3.069338286324815
121.0,446520.0,2.6565588316029403,322.1866041155294,449152.0,0.6844262295081968,0.6612377850162866,242.0,3.0669054954884816
122.0,450180.0,2.6469518339959355,323.6696433794788,452864.0,0.6849726775956284,0.6634093376764386,244.0,3.064474121833791
123.0,453840.0,2.6374772359591296,325.1497566664671,456576.0,0.6849726775956284,0.6634093376764386,246.0,3.062044182420389
124.0,457500.0,2.628131880013046,326.62694957676837,460288.0,0.6852459016393443,0.6634093376764386,248.0,3.059615693594032
125.0,461160.0,2.618912708629809,328.1012275806839,464000.0,0.6857923497267759,0.6634093376764386,250.0,3.0571886710119736
126.0,464820.0,2.6098167603577944,329.5725960294803,467712.0,0.6857923497267759,0.6634093376764386,252.0,3.054763129667733
127.0,468480.0,2.600841166121452,331.0410601653686,471424.0,0.6857923497267759,0.6634093376764386,254.0,3.0523390839152307
128.0,472140.0,2.5919831456874167,332.5066251306101,475136.0,0.6860655737704918,0.6634093376764386,256.0,3.0499165474922867
